project,tags,country,site,latitude,longitude,reef_type,reef_zone,reef_exposure,reef_slope,tide,current,visibility,relative_depth,management,management_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_date,sample_time,depth,transect_length,transect_width,assigned_transect_width_m,size_bin,observers,transect_number,label,fish_family,fish_genus,fish_taxon,size,biomass_constant_a,biomass_constant_b,biomass_constant_c,count,biomass_kgha,trophic_level,trophic_group,functional_group,vulnerability,data_policy_beltfish,project_notes,site_notes,management_notes,sample_unit_id,sample_event_id,project_admins,contact_link
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Darling Ortega, Alexander Navarro",134,NA,Labridae,Thalassoma,Thalassoma bifasciatum,4,0.0107,2.916,1,2,0.61,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,4356b30b-9e14-495e-94b6-00b647e04791,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Darling Ortega, Alexander Navarro",134,NA,Labridae,Halichoeres,Halichoeres garnoti,6,0.00519,2.54,1,2,0.49,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,4356b30b-9e14-495e-94b6-00b647e04791,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Darling Ortega, Alexander Navarro",134,NA,Labridae,Halichoeres,Halichoeres maculipinna,5,0.00276,2.943,1,2,0.31,3.5,invertivore-mobile,macro-invertivore,27.47,public,NA,NA,NA,4356b30b-9e14-495e-94b6-00b647e04791,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Darling Ortega, Alexander Navarro",134,NA,Labridae,Halichoeres,Halichoeres maculipinna,3,0.00276,2.943,1,4,0.14,3.5,invertivore-mobile,macro-invertivore,27.47,public,NA,NA,NA,4356b30b-9e14-495e-94b6-00b647e04791,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Darling Ortega, Alexander Navarro",134,NA,Pomacentridae,Stegastes,Stegastes partitus,7,0.0123,3.05,1,1,2.33,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,4356b30b-9e14-495e-94b6-00b647e04791,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,1,0.42,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Pomacentridae,Stegastes,Stegastes diencaeus,13,0.01995,2.99,1,3,64.08,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Pomacentridae,Stegastes,Stegastes diencaeus,7,0.01995,2.99,1,4,13.42,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Pomacentridae,Stegastes,Stegastes diencaeus,10,0.01995,2.99,1,2,19.5,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Haemulidae,Haemulon,Haemulon sciurus,6,0.031917,2.8819,1,1,2.79,3.48,invertivore-mobile,macro-invertivore,35.33,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Haemulidae,Haemulon,Haemulon flavolineatum,20,0.012454,3.063327,1,1,60.22,3.46,invertivore-mobile,macro-invertivore,31.73,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Scaridae,Scarus,Scarus iseri,20,0.0158,3.0515,1,1,73.74,2,herbivore-detritivore,scraper,17.19,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Labridae,Thalassoma,Thalassoma bifasciatum,6,0.0107,2.916,1,12,11.93,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Labridae,Thalassoma,Thalassoma bifasciatum,7,0.0107,2.916,1,1,1.56,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Labridae,Halichoeres,Halichoeres garnoti,10,0.00519,2.54,1,1,0.9,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,NHCMR-B-NTZ-08,17.99855,-87.906855,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2021-10-25,15:23:00,4,10,2m,2,1,"Alexander Navarro, Darling Ortega",135,NA,Labridae,Halichoeres,Halichoeres maculipinna,7,0.00276,2.943,1,2,0.85,3.5,invertivore-mobile,macro-invertivore,27.47,public,NA,NA,NA,e38b38e5-f454-4e49-b9e8-605c3a9f320c,00acb175-7483-4229-ba6c-138f9a3d650f,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Pomacentridae,Stegastes,Stegastes adustus,5,0.01995,2.99,1,2,2.45,2.49,omnivore,cropper/grazer,26,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Haemulidae,Haemulon,Haemulon flavolineatum,8,0.012454,3.063327,1,1,3.64,3.46,invertivore-mobile,macro-invertivore,31.73,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,28,0.0117,3.15,1,1,211.69,2,herbivore-detritivore,excavator,22.3,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Scaridae,Sparisoma,Sparisoma viride,27,0.0138,3.05,1,1,160.14,2,herbivore-detritivore,excavator,31.4,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Scaridae,Scarus,Scarus iseri,2,0.0158,3.0515,1,7,0.46,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Scaridae,Scarus,Scarus iseri,10,0.0158,3.0515,1,1,8.89,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Scaridae,Scarus,Scarus iseri,8,0.0158,3.0515,1,1,4.5,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Scaridae,Scarus,Scarus iseri,3,0.0158,3.0515,1,3,0.68,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Labridae,Halichoeres,Halichoeres garnoti,4,0.00519,2.54,1,4,0.35,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Pomacentridae,Stegastes,Stegastes diencaeus,5,0.01995,2.99,1,3,3.68,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Pomacentridae,Stegastes,Stegastes diencaeus,4,0.01995,2.99,1,1,0.63,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Gobiidae,Coryphopterus,Coryphopterus personatus,2,0.00871,3.09,1,16,0.59,2.68,herbivore-detritivore,detritivore,10,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Tetraodontidae,Canthigaster,Canthigaster rostrata,1,0.02818,2.94,1,1,0.01,3.28,omnivore,micro-invertivore,10.53,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Darling Ortega, Alexander Navarro",161,NA,Pomacentridae,Stegastes,Stegastes planifrons,3,0.02042,2.97,1,1,0.27,2.82,omnivore,cropper/grazer,23.52,public,NA,GUZ,NA,413489d6-ee62-4650-81fe-45e0bd8ebadd,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Alexander Navarro, Darling Ortega",162,NA,Scaridae,Sparisoma,Sparisoma viride,6,0.0138,3.05,1,1,1.63,2,herbivore-detritivore,excavator,31.4,public,NA,GUZ,NA,6ee43f27-782f-4e23-b9c0-263cb49af67e,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Alexander Navarro, Darling Ortega",162,NA,Scaridae,Scarus,Scarus iseri,8,0.0158,3.0515,1,2,9,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,6ee43f27-782f-4e23-b9c0-263cb49af67e,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Alexander Navarro, Darling Ortega",162,NA,Scaridae,Scarus,Scarus iseri,14,0.0158,3.0515,1,1,24.83,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,6ee43f27-782f-4e23-b9c0-263cb49af67e,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Alexander Navarro, Darling Ortega",162,NA,Scaridae,Scarus,Scarus iseri,4,0.0158,3.0515,1,3,1.63,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,6ee43f27-782f-4e23-b9c0-263cb49af67e,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-B-GUZ-10,17.700363,-88.014066,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,NA,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-27,11:36:00,3.5,10,2m,2,1,"Alexander Navarro, Darling Ortega",162,NA,Lutjanidae,Lutjanus,Lutjanus apodus,8,0.015428,2.988638,1,1,3.86,4.25,piscivore,pisci-invertivore,35.06,public,NA,GUZ,NA,6ee43f27-782f-4e23-b9c0-263cb49af67e,06fa1287-3c51-4a03-893e-aa8f1f962208,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
